"","Student ID","Term Code","Term UG MU Earned CrHr","Term UG Overall Earned CrHr (MU and Non-MU)","Cum UG Overall Earned CrHr (MU and Non-MU)"
"3597",8281767,"202420",14,14,134
"3598",8281982,"202010",17,23,23
"3599",8281982,"202020",15,15,38
"3600",8281982,"202110",15,15,53
"3601",8281982,"202120",12,12,65
"3602",8281982,"202210",16,16,81
"3603",8281982,"202220",14,14,95
"3604",8281982,"202310",15,18,113
"3605",8281982,"202320",13,13,126
"3606",8282747,"202010",15,50,50
"3607",8282747,"202020",15,15,65
"3608",8282747,"202110",15,15,80
"3609",8282747,"202115",3,3,83
"3610",8282747,"202120",17,17,100
"3611",8282747,"202210",15,15,115
"3612",8282747,"202215",3,3,118
"3613",8282747,"202220",15,15,133
"3614",8282747,"202310",3,3,136
"3615",8282747,"202315",0,0,136
"3616",8282747,"202320",0,0,136
"3617",8282974,"202010",17,17,17
"3618",8282974,"202020",16,16,33
"3619",8282974,"202110",15,15,48
"3620",8282974,"202120",12,12,60
"3621",8282974,"202130",3,3,63
"3622",8282974,"202210",15,15,78
"3623",8282974,"202220",15,15,93
"3624",8282974,"202310",17,17,110
"3625",8282974,"202320",14,14,124
"3626",8283170,"202010",15,20,20
"3627",8283170,"202020",14,14,34
"3628",8283170,"202110",16,16,50
"3629",8283170,"202120",15,15,65
"3630",8283170,"202210",13,13,78
"3631",8283170,"202215",3,3,81
"3632",8283170,"202220",15,15,96
"3633",8283170,"202310",15,15,111
"3634",8283170,"202315",3,3,114
"3635",8283170,"202320",15,15,129
"3636",8283359,"202010",16,28,28
"3637",8283359,"202015",3,3,31
"3638",8283359,"202020",15,15,46
"3639",8283359,"202110",15,15,61
"3640",8283359,"202115",3,3,64
"3641",8283359,"202120",15,15,79
"3642",8283359,"202210",15,15,94
"3643",8283359,"202215",3,3,97
"3644",8283359,"202220",15,15,112
"3645",8283359,"202310",13,13,125
"3646",8283359,"202315",6,6,131
"3647",8283359,"202320",12,12,143
"3648",8283387,"202010",17,30,30
"3649",8283387,"202020",15,15,45
"3650",8283387,"202110",16,16,61
"3651",8283387,"202120",17,17,78
"3652",8283387,"202130",9,9,87
"3653",8283387,"202210",15,15,102
"3654",8283387,"202220",18,18,120
"3655",8283387,"202310",18,18,138
"3656",8283387,"202320",15,15,153
"3657",8283387,"202410",0,0,153
"3658",8283387,"202415",0,0,153
"3659",8283387,"202420",0,0,153
"3660",8284065,"202010",15,53,53
"3661",8284065,"202020",16,16,69
"3662",8284065,"202110",15,15,84
"3663",8284065,"202120",15,15,99
"3664",8284065,"202210",18,18,117
"3665",8284065,"202220",0,16,133
"3666",8284065,"202310",12,12,145
"3667",8284065,"202320",13,13,158
"3668",8284203,"202010",10,34,34
"3669",8284203,"202020",15,15,49
"3670",8284203,"202110",14,14,63
"3671",8284203,"202120",14,14,77
"3672",8284203,"202210",15,15,92
"3673",8284203,"202220",16,16,108
"3674",8284203,"202310",15,15,123
"3675",8284203,"202320",12,12,135
"3676",8284510,"202010",16,16,16
"3677",8284510,"202020",17,17,33
"3678",8284510,"202110",18,18,51
"3679",8284510,"202120",16,16,67
"3680",8284510,"202210",21,21,88
"3681",8284510,"202220",21,21,109
"3682",8284510,"202230",0,3,112
"3683",8284510,"202310",20,20,132
"3684",8284510,"202320",18,18,150
"3685",8284604,"202010",16,16,16
"3686",8284604,"202020",17,17,33
"3687",8284604,"202110",15,15,48
"3688",8284604,"202210",17,17,65
"3689",8284604,"202220",17,17,82
"3690",8284604,"202230",0,0,82
"3691",8284604,"202310",17,17,99
"3692",8284604,"202320",15,15,114
"3693",8284604,"202330",0,0,114
"3694",8284604,"202410",19,19,133
"3695",8284681,"202010",17,43,43
"3696",8284681,"202020",16,16,59
"3697",8284681,"202030",3,3,62
"3698",8284681,"202110",16,16,78
"3699",8284681,"202120",16,16,94
"3700",8284681,"202130",3,3,97
"3701",8284681,"202210",15,15,112
"3702",8284681,"202220",16,16,128
"3703",8284681,"202310",15,15,143
"3704",8284681,"202315",6,6,149
"3705",8284681,"202320",12,12,161
"3706",8285262,"202010",18,133,133
"3707",8285262,"202020",18,18,151
"3708",8285262,"202110",18,18,169
"3709",8285262,"202120",18,18,187
"3710",8285262,"202210",14,14,201
"3711",8285262,"202220",12,12,213
"3712",8285592,"202010",17,40,40
"3713",8285592,"202020",15,15,55
"3714",8285592,"202110",15,15,70
"3715",8285592,"202120",15,15,85
"3716",8285592,"202210",12,12,97
"3717",8285592,"202220",0,0,97
"3718",8285592,"202310",0,0,97
"3719",8285592,"202320",0,0,97
"3720",8286290,"202010",15,55,55
"3721",8286290,"202020",14,14,69
"3722",8286290,"202110",14,14,83
"3723",8286290,"202120",16.5,16.5,99.5
"3724",8286290,"202210",15,15,114.5
"3725",8286290,"202220",12,12,126.5
"3726",8286290,"202310",12,15,141.5
"3727",8286290,"202320",12,12,153.5
"3728",8286362,"202010",16,37,37
"3729",8286362,"202020",15,15,52
"3730",8286362,"202110",16,16,68
"3731",8286362,"202120",14,14,82
"3732",8286362,"202210",15,15,97
"3733",8286362,"202215",3,3,100
"3734",8286362,"202220",15,15,115
"3735",8286362,"202310",0,16,131
"3736",8286362,"202315",3,3,134
"3737",8286362,"202320",18,18,152
"3738",8286386,"202010",15,39,39
"3739",8286386,"202015",3,3,42
"3740",8286386,"202020",14,14,56
"3741",8286386,"202030",3,3,59
"3742",8286386,"202110",16,16,75
"3743",8286386,"202120",15,15,90
"3744",8286386,"202210",15,15,105
"3745",8286386,"202220",18,18,123
"3746",8286386,"202310",16,16,139
"3747",8286386,"202320",12,12,151
"3748",8286870,"202010",17,44,44
"3749",8286870,"202020",15,15,59
"3750",8286870,"202110",15,15,74
"3751",8286870,"202120",15,15,89
"3752",8286870,"202210",15,15,104
"3753",8286870,"202215",3,3,107
"3754",8286870,"202220",15,15,122
"3755",8286870,"202310",0,0,122
"3756",8286870,"202315",0,0,122
"3757",8286870,"202320",0,0,122
"3758",8287137,"202010",16,47,47
"3759",8287137,"202020",15,15,62
"3760",8287137,"202110",15,15,77
"3761",8287137,"202120",15,15,92
"3762",8287137,"202210",15,15,107
"3763",8287137,"202220",15,15,122
"3764",8287137,"202310",15,15,137
"3765",8287137,"202320",12,12,149
"3766",8287192,"202010",15,24,24
"3767",8287192,"202020",15,15,39
"3768",8287192,"202110",16,16,55
"3769",8287192,"202120",15,15,70
"3770",8287192,"202130",3,3,73
"3771",8287192,"202210",15,15,88
"3772",8287192,"202220",15,15,103
"3773",8287192,"202310",15,15,118
"3774",8287192,"202315",6,6,124
"3775",8287192,"202320",12,12,136
"3776",8287397,"202010",17,29,29
"3777",8287397,"202015",3,3,32
"3778",8287397,"202020",14,14,46
"3779",8287397,"202030",0,3,NA
"3780",8287397,"202110",16,16,65
"3781",8287397,"202120",16,16,81
"3782",8287397,"202210",15,15,96
"3783",8287397,"202220",0,16,112
"3784",8287397,"202310",12,12,124
"3785",8287397,"202320",12,12,136
"3786",8287473,"202010",14,28,28
"3787",8287473,"202020",15,15,43
"3788",8287473,"202030",5,5,48
"3789",8287473,"202110",16,16,64
"3790",8287473,"202120",15,15,79
"3791",8287473,"202130",3,3,82
"3792",8287473,"202210",12,12,94
"3793",8287473,"202220",12,12,106
"3794",8287473,"202310",12,12,118
"3795",8287473,"202320",12.5,12.5,130.5
"3796",8287518,"202010",15,48,48
"3797",8287518,"202020",15,15,63
"3798",8287518,"202110",15,15,78
"3799",8287518,"202120",14,14,92
"3800",8287518,"202210",15,15,107
"3801",8287518,"202220",12,12,119
"3802",8287518,"202310",15,15,134
"3803",8287518,"202320",15,15,149
"3804",8287549,"202010",18,27,27
"3805",8287549,"202020",15,15,42
"3806",8287549,"202110",17,17,59
"3807",8287549,"202120",18,18,77
"3808",8287549,"202210",17,17,94
"3809",8287549,"202220",20,20,114
"3810",8287549,"202310",15,15,129
"3811",8287549,"202320",14,14,143
"3812",8288226,"202010",12,12,12
"3813",8288226,"202020",15,15,27
"3814",8288226,"202030",0,5,NA
"3815",8288226,"202110",15,15,47
"3816",8288226,"202120",12,12,59
"3817",8288226,"202130",3,3,62
"3818",8288226,"202210",15,15,77
"3819",8288226,"202215",6,6,83
"3820",8288226,"202220",18,18,101
"3821",8288226,"202310",15,15,116
"3822",8288226,"202320",12,12,128
"3823",8288383,"202010",15,29,29
"3824",8288383,"202015",3,3,32
"3825",8288383,"202020",15,15,47
"3826",8288383,"202030",6,6,53
"3827",8288383,"202110",17,20,73
"3828",8288383,"202120",15,15,88
"3829",8288383,"202210",17,17,105
"3830",8288383,"202215",3,3,108
"3831",8288383,"202220",16,16,124
"3832",8288383,"202310",13,13,137
"3833",8288383,"202320",12,12,149
"3834",8288701,"202010",16,83,83
"3835",8288701,"202020",16,16,99
"3836",8288701,"202030",3,8,107
"3837",8288701,"202110",18,18,125
"3838",8288701,"202120",19,19,144
"3839",8288701,"202210",18,18,162
"3840",8288701,"202215",6,6,168
"3841",8288701,"202220",18,18,186
"3842",8288701,"202310",0,0,186
"3843",8288701,"202315",0,0,186
"3844",8288701,"202320",0,0,186
"3845",8289349,"202010",15,58,58
"3846",8289349,"202020",15,15,73
"3847",8289349,"202110",16,16,89
"3848",8289349,"202120",15,15,104
"3849",8289645,"202010",16,76,76
"3850",8289645,"202020",17,17,93
"3851",8289645,"202110",17,17,110
"3852",8289645,"202120",16,16,126
"3853",8289645,"202210",15,15,141
"3854",8289645,"202220",12,12,153
"3855",8289645,"202310",16,16,169
"3856",8289645,"202320",15,15,184
"3857",8289763,"202010",13,34,34
"3858",8289763,"202015",3,3,37
"3859",8289763,"202020",13,13,50
"3860",8289763,"202110",15,15,65
"3861",8289763,"202120",15,15,80
"3862",8289763,"202210",12,12,92
"3863",8289763,"202215",3,3,95
"3864",8289763,"202220",12,12,107
"3865",8289763,"202310",15,15,122
"3866",8289763,"202315",6,6,128
"3867",8289763,"202320",14,14,142
"3868",8289855,"202010",15,27,27
"3869",8289855,"202020",15,15,42
"3870",8289855,"202110",15,15,57
"3871",8289855,"202120",15,15,72
"3872",8289855,"202210",15,15,87
"3873",8289855,"202215",3,3,90
"3874",8289855,"202220",12,12,102
"3875",8289855,"202230",3,3,105
"3876",8289855,"202310",15,15,120
"3877",8289855,"202315",6,6,126
"3878",8289855,"202320",12,12,138
"3879",8290249,"202010",12,19,19
"3880",8290249,"202020",13,13,32
"3881",8290249,"202030",8,8,40
"3882",8290249,"202110",12,12,52
"3883",8290249,"202115",3,3,55
"3884",8290249,"202120",15,15,70
"3885",8290249,"202130",3,8,78
"3886",8290249,"202210",12,12,90
"3887",8290249,"202215",3,3,93
"3888",8290249,"202220",13,13,106
"3889",8290249,"202230",3,3,109
"3890",8290249,"202310",12,12,121
"3891",8290249,"202315",3,3,124
"3892",8290249,"202320",15,15,139
"3893",8290249,"202330",9,9,148
"3894",8290276,"202010",17,52,52
"3895",8290276,"202020",18,18,70
"3896",8290276,"202110",17,17,87
"3897",8290276,"202120",19,19,106
"3898",8290276,"202210",15,15,121
"3899",8290276,"202220",16,16,137
"3900",8290276,"202310",17,17,154
"3901",8290276,"202315",3,3,157
"3902",8290276,"202320",12,12,169
"3903",8290339,"202010",14,20,20
"3904",8290339,"202020",17,17,37
"3905",8290339,"202110",16,16,53
"3906",8290339,"202120",15,15,68
"3907",8290339,"202130",3,3,71
"3908",8290339,"202210",17,20,91
"3909",8290339,"202215",3,3,94
"3910",8290339,"202220",15,15,109
"3911",8290339,"202230",0,0,109
"3912",8290339,"202310",14,14,123
"3913",8290339,"202320",13,13,136
"3914",8290855,"202010",15,24,24
"3915",8290855,"202020",15,15,39
"3916",8290855,"202110",15,15,54
"3917",8290855,"202120",15,15,69
"3918",8290855,"202210",15,15,84
"3919",8290855,"202220",18,18,102
"3920",8290855,"202310",15,15,117
"3921",8290855,"202320",15,15,132
"3922",8291190,"202010",16,37,37
"3923",8291190,"202020",15,15,52
"3924",8291190,"202110",18,18,70
"3925",8291190,"202120",18,18,88
"3926",8291190,"202210",15,15,103
"3927",8291190,"202220",12,12,115
"3928",8291190,"202310",12,12,127
"3929",8291190,"202320",10,10,137
"3930",8291384,"202010",17,64,64
"3931",8291384,"202020",16,16,80
"3932",8291384,"202110",16,16,96
"3933",8291384,"202120",15,15,111
"3934",8291384,"202210",15,15,126
"3935",8291384,"202215",3,3,129
"3936",8291384,"202220",15,15,144
"3937",8291384,"202230",1,1,145
"3938",8291384,"202310",15,15,160
"3939",8291591,"202010",16,42,42
"3940",8291591,"202020",15,15,57
"3941",8291591,"202110",15,15,72
"3942",8291591,"202120",15,15,87
"3943",8291591,"202210",14,14,101
"3944",8291591,"202215",6,6,107
"3945",8291591,"202220",18,18,125
"3946",8292332,"202010",17,36,36
"3947",8292332,"202020",17,17,53
"3948",8292332,"202110",15,15,68
"3949",8292332,"202120",15,15,83
"3950",8292332,"202210",16,16,99
"3951",8292332,"202215",3,3,102
"3952",8292332,"202220",15,15,117
"3953",8292332,"202230",3,3,120
"3954",8292332,"202310",18,18,138
"3955",8292332,"202320",19,19,157
"3956",8292442,"202010",16,22,22
"3957",8292442,"202020",14,14,36
"3958",8292442,"202110",18,18,54
"3959",8292442,"202115",2,2,56
"3960",8292442,"202120",17,17,73
"3961",8292442,"202210",17,17,90
"3962",8292442,"202215",3,3,93
"3963",8292442,"202220",16,16,109
"3964",8292442,"202310",15,15,124
"3965",8292442,"202315",3,3,127
"3966",8292442,"202320",13,13,140
"3967",8292446,"202010",15,46,46
"3968",8292446,"202020",17,17,63
"3969",8292446,"202110",12,12,75
"3970",8292446,"202120",12,12,87
"3971",8292446,"202210",15,15,102
"3972",8292446,"202220",15,15,117
"3973",8292446,"202310",12,12,129
"3974",8292446,"202315",6,6,135
"3975",8292446,"202320",12,12,147
"3976",8293553,"202010",16,36,36
"3977",8293553,"202020",15,15,51
"3978",8293553,"202110",16,16,67
"3979",8293553,"202120",17,17,84
"3980",8293553,"202210",15,15,99
"3981",8293553,"202215",3,3,102
"3982",8293553,"202220",12,12,114
"3983",8293553,"202230",3,3,117
"3984",8293553,"202310",14,14,131
"3985",8293553,"202320",12,12,143
"3986",8293617,"202010",15,30,30
"3987",8293617,"202020",15,15,45
"3988",8293617,"202110",17,17,62
"3989",8293617,"202115",3,3,65
"3990",8293617,"202120",15,15,80
"3991",8293617,"202210",18,18,98
"3992",8293617,"202215",6,6,104
"3993",8293617,"202220",15,15,119
"3994",8293617,"202310",12,12,131
"3995",8293617,"202320",9,9,140
"3996",8293789,"202010",17,33,33
"3997",8293789,"202020",16,16,49
"3998",8293789,"202030",3,3,52
"3999",8293789,"202110",17,17,69
"4000",8293789,"202120",15,15,84
"4001",8293789,"202130",3,3,87
"4002",8293789,"202210",12,12,99
"4003",8293789,"202215",6,6,105
"4004",8293789,"202220",18,18,123
"4005",8293789,"202310",12.5,12.5,135.5
"4006",8293789,"202320",12,12,147.5
"4007",8293990,"202010",15,44,44
"4008",8293990,"202015",3,3,47
"4009",8293990,"202020",15,15,62
"4010",8293990,"202110",15,15,77
"4011",8293990,"202120",15,15,92
"4012",8293990,"202210",12,12,104
"4013",8293990,"202215",3,3,107
"4014",8293990,"202220",15,15,122
"4015",8293990,"202310",3,3,125
"4016",8293990,"202315",0,0,125
"4017",8293990,"202320",0,0,125
"4018",8294257,"202010",15,26,26
"4019",8294257,"202020",15,15,41
"4020",8294257,"202110",15,15,56
"4021",8294257,"202120",15,15,71
"4022",8294257,"202210",15,15,86
"4023",8294257,"202215",3,3,89
"4024",8294257,"202220",12,12,101
"4025",8294257,"202310",12,12,113
"4026",8294257,"202320",12,12,125
"4027",8294329,"202010",16,31,31
"4028",8294329,"202020",11,11,42
"4029",8294329,"202110",15,15,57
"4030",8294329,"202120",15,15,72
"4031",8294329,"202210",12,12,84
"4032",8294329,"202220",15,15,99
"4033",8294329,"202310",12,12,111
"4034",8294329,"202320",12,12,123
"4035",8294533,"202010",15,39,39
"4036",8294533,"202020",14,14,53
"4037",8294533,"202110",14,14,67
"4038",8294533,"202120",13,13,80
"4039",8294533,"202210",12,12,92
"4040",8294533,"202220",15,15,107
"4041",8294533,"202230",3,6,113
"4042",8294533,"202310",16,16,129
"4043",8294533,"202320",12,12,141
"4044",8294533,"202410",13,13,154
"4045",8294677,"202010",16,42,42
"4046",8294677,"202020",15,15,57
"4047",8294677,"202110",16,16,73
"4048",8294677,"202120",15,15,88
"4049",8294677,"202210",12,12,100
"4050",8294677,"202215",6,6,106
"4051",8294677,"202220",18,18,124
"4052",8294785,"202010",16,71,71
"4053",8294785,"202020",18,18,89
"4054",8294785,"202030",3,3,92
"4055",8294785,"202110",17,17,109
"4056",8294785,"202120",18,18,127
"4057",8294785,"202210",15,15,142
"4058",8294785,"202220",16,16,158
"4059",8294785,"202310",13,13,171
"4060",8294785,"202320",12.5,12.5,183.5
"4061",8295097,"202010",15,42,42
"4062",8295097,"202020",15,15,57
"4063",8295097,"202110",15,15,72
"4064",8295097,"202120",15,15,87
"4065",8295097,"202210",15,15,102
"4066",8295097,"202215",0,3,105
"4067",8295097,"202220",9,9,114
"4068",8295097,"202310",15,15,129
"4069",8295097,"202320",12,12,141
"4070",8295458,"202010",16,46,46
"4071",8295458,"202020",13,13,59
"4072",8295458,"202030",3,3,62
"4073",8295458,"202110",0,0,62
"4074",8295458,"202120",8,8,70
"4075",8295572,"202010",16,54,54
"4076",8295572,"202020",14,14,68
"4077",8295572,"202030",0,6,NA
"4078",8295572,"202110",15,15,89
"4079",8295572,"202120",15,15,104
"4080",8295572,"202130",6,6,110
"4081",8295572,"202210",16,16,126
"4082",8295572,"202220",15,15,141
"4083",8295572,"202310",15,15,156
"4084",8295572,"202320",12,12,168
"4085",8295624,"202010",15,35,35
"4086",8295624,"202020",15,15,50
"4087",8295624,"202030",3,6,56
"4088",8295624,"202110",15,15,71
"4089",8295624,"202115",3,3,74
"4090",8295624,"202120",15,15,89
"4091",8295624,"202210",15,15,104
"4092",8295624,"202215",3,3,107
"4093",8295624,"202220",15,15,122
"4094",8295624,"202310",9,9,131
"4095",8296019,"202010",13,13,13
"4096",8296019,"202020",14,14,27
"4097",8296019,"202110",15,15,42
"4098",8296019,"202120",15,15,57
"4099",8296019,"202210",15,15,72
"4100",8296019,"202215",3,3,75
"4101",8296019,"202220",15,15,90
"4102",8296019,"202310",15,15,105
"4103",8296019,"202320",14,14,119
"4104",8296091,"202010",15,27,27
"4105",8296091,"202020",15,15,42
"4106",8296091,"202110",15,15,57
"4107",8296091,"202120",15,15,72
"4108",8296091,"202210",12,12,84
"4109",8296091,"202215",3,3,87
"4110",8296091,"202220",15,15,102
"4111",8296091,"202230",3,3,105
"4112",8296091,"202310",15,15,120
"4113",8296091,"202320",12,12,132
"4114",8304284,"202010",15,21,21
"4115",8304284,"202020",11,11,32
"4116",8304284,"202110",17,17,49
"4117",8304284,"202120",16,16,65
"4118",8304284,"202210",15,15,80
"4119",8304284,"202220",15,15,95
"4120",8304284,"202310",15,15,110
"4121",8304284,"202320",15,15,125
"4122",8304959,"202210",15,65,65
"4123",8304959,"202220",16,16,81
"4124",8304959,"202310",15,15,96
"4125",8304959,"202320",16,16,112
"4126",8304959,"202410",0,15,127
"4127",8304959,"202420",15,15,142
"4128",8304959,"202510",NA,NA,142
"4129",8305176,"202010",15,18,18
"4130",8305176,"202015",3,3,21
"4131",8305176,"202020",13,13,34
"4132",8305176,"202030",5,5,39
"4133",8305176,"202110",15,15,54
"4134",8305176,"202120",13,13,67
"4135",8305176,"202210",17,17,84
"4136",8305176,"202220",15,15,99
"4137",8305176,"202230",3,3,102
"4138",8305176,"202310",15,15,117
"4139",8305176,"202320",10,10,127
"4140",8305176,"202410",9,9,136
"4141",8305176,"202420",15,15,151
"4142",8305468,"202010",14,64,64
"4143",8305468,"202020",16,16,80
"4144",8305468,"202110",14,14,94
"4145",8305468,"202115",3,3,97
"4146",8305468,"202120",15,15,112
"4147",8305468,"202210",15,15,127
"4148",8305468,"202220",12,12,139
"4149",8305795,"202110",17,50,50
"4150",8305795,"202115",3,3,53
"4151",8305795,"202120",19,19,72
"4152",8305795,"202210",19,19,91
"4153",8305795,"202215",6,6,97
"4154",8305795,"202220",18,18,115
"4155",8305795,"202230",8,8,123
"4156",8305795,"202310",15,15,138
"4157",8305795,"202320",15,15,153
"4158",8305795,"202330",1,1,154
"4159",8305795,"202410",15,15,169
"4160",8305795,"202420",15.5,15.5,184.5
"4161",8309047,"201910",15,15,15
"4162",8309047,"201920",17,17,32
"4163",8309047,"202010",20,20,52
"4164",8309047,"202020",19,19,71
"4165",8309047,"202110",21,21,92
"4166",8309047,"202120",15,15,107
"4167",8309047,"202210",15,15,122
"4168",8309047,"202220",12,12,134
"4169",8309126,"201910",12,12,12
"4170",8309126,"201920",17,17,29
"4171",8309126,"202010",14,14,43
"4172",8309126,"202020",19,19,62
"4173",8309126,"202110",15,15,77
"4174",8309126,"202120",18,18,95
"4175",8309126,"202130",9,9,104
"4176",8309126,"202210",17,17,121
"4177",8309126,"202220",16,16,137
"4178",8309126,"202230",0,0,137
"4179",8309126,"202310",19,25,162
"4180",8311146,"201910",17,43,43
"4181",8311146,"201915",3,3,46
"4182",8311146,"201920",16,16,62
"4183",8311146,"202010",17,17,79
"4184",8311146,"202020",0,15,94
"4185",8311146,"202030",3,3,97
"4186",8311146,"202110",15,15,112
"4187",8311146,"202115",3,3,115
"4188",8311146,"202120",13,13,128
"4189",8311146,"202210",19,19,147
"4190",8311146,"202215",4,4,151
"4191",8311146,"202220",16.5,16.5,167.5
